case_id,int_mode,prepost_status,sample_type,trans_id,trans_contact,trans_therm,trans_military,trans_bathroom,trans_sports_pre,trans_sports_post,trans_sports_prepost,trans_discrim,gay_id,gay_contact,gay_therm,gay_adoption,gay_marriage,gay_elect,gay_discrim,resp_partyid,resp_race,resp_age,resp_edu,weight,psu,stratum,sample_mode
238492,3,2,2,,,50.0,,,,1.0,1.0,,,,50.0,,,,,7.0,1.0,19.0,,1.98003295727786,404.0,33.0,ftf_web_papi
238498,2,2,2,2.0,2.0,85.0,1.0,1.0,4.0,,4.0,2.0,1.0,1.0,85.0,1.0,1.0,3.0,1.0,1.0,1.0,51.0,14.0,0.47195770276826,405.0,33.0,ftf_web_papi
238522,2,2,2,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,2.0,1.0,1.0,50.0,2.0,4.0,3.0,1.0,4.0,3.0,30.0,9.0,0.628001154546737,406.0,33.0,ftf_web_papi
238534,2,2,2,2.0,2.0,50.0,4.0,4.0,4.0,,4.0,2.0,1.0,1.0,50.0,1.0,,2.0,1.0,2.0,3.0,27.0,11.0,0.295617441867573,407.0,33.0,ftf_web_papi
238600,2,1,2,2.0,,,,3.0,4.0,,4.0,,4.0,,,6.0,4.0,,3.0,6.0,4.0,33.0,95.0,,,,no_design
238606,2,2,2,2.0,2.0,0.0,7.0,6.0,7.0,,7.0,,1.0,2.0,0.0,2.0,4.0,5.0,3.0,3.0,5.0,28.0,9.0,0.495348387905171,409.0,33.0,ftf_web_papi
238731,3,2,2,,,100.0,,,,7.0,7.0,,,,100.0,,,,,1.0,1.0,80.0,,1.90547268692337,14.0,46.0,ftf_web_papi
238742,2,2,2,2.0,1.0,100.0,1.0,1.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,2.0,1.0,4.0,1.0,28.0,95.0,0.518587457667633,13.0,48.0,ftf_web_papi
238760,2,1,2,2.0,,,,7.0,1.0,,1.0,,1.0,,,2.0,,,2.0,7.0,1.0,45.0,13.0,,,,no_design
238775,2,2,2,2.0,2.0,50.0,1.0,7.0,2.0,,2.0,2.0,1.0,1.0,50.0,1.0,,3.0,1.0,3.0,3.0,59.0,10.0,0.617354357663317,48.0,54.0,ftf_web_papi
238781,3,2,2,,,50.0,,,,5.0,5.0,,,,50.0,,,,,1.0,1.0,66.0,,0.686020670733278,47.0,55.0,ftf_web_papi
238793,2,2,2,2.0,2.0,,2.0,1.0,4.0,,4.0,3.0,1.0,2.0,2.0,5.0,,5.0,3.0,4.0,3.0,30.0,9.0,0.84737019941884,48.0,57.0,ftf_web_papi
238816,3,2,2,,,85.0,,,,1.0,1.0,,,,85.0,,,,,5.0,3.0,64.0,,0.566898907568374,45.0,59.0,ftf_web_papi
238840,2,1,2,2.0,,,,4.0,1.0,,1.0,,1.0,,,1.0,,,1.0,7.0,1.0,68.0,10.0,,,,no_design
238869,2,2,2,2.0,2.0,40.0,4.0,2.0,4.0,,4.0,1.0,3.0,1.0,90.0,1.0,,3.0,1.0,2.0,1.0,29.0,14.0,0.499017256502015,46.0,63.0,ftf_web_papi
238881,2,2,2,2.0,2.0,10.0,7.0,7.0,1.0,,1.0,3.0,3.0,1.0,75.0,2.0,4.0,4.0,1.0,5.0,6.0,48.0,9.0,1.88408328184386,45.0,64.0,ftf_web_papi
238916,2,2,2,2.0,2.0,40.0,7.0,4.0,4.0,,4.0,5.0,1.0,1.0,50.0,2.0,2.0,5.0,3.0,6.0,1.0,66.0,11.0,0.179102890111062,45.0,66.0,ftf_web_papi
238935,2,2,2,2.0,2.0,85.0,4.0,4.0,4.0,,4.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,13.0,0.134675868736973,49.0,68.0,ftf_web_papi
238953,2,2,2,2.0,2.0,50.0,4.0,4.0,4.0,,4.0,2.0,1.0,2.0,50.0,1.0,2.0,5.0,1.0,2.0,1.0,50.0,13.0,0.269612735585191,47.0,72.0,ftf_web_papi
238959,2,2,2,2.0,2.0,20.0,7.0,7.0,7.0,,7.0,3.0,1.0,2.0,20.0,1.0,1.0,3.0,4.0,1.0,1.0,64.0,10.0,0.417295992352754,46.0,74.0,ftf_web_papi
238982,3,2,2,,,100.0,,,,4.0,4.0,,,,100.0,,,,,3.0,1.0,64.0,,0.40663047190436,47.0,78.0,ftf_web_papi
239000,2,2,2,2.0,2.0,30.0,4.0,4.0,4.0,,4.0,2.0,1.0,1.0,30.0,2.0,7.0,5.0,3.0,2.0,3.0,60.0,10.0,1.62951324810429,45.0,79.0,ftf_web_papi
239012,2,2,2,2.0,1.0,15.0,7.0,6.0,1.0,,1.0,1.0,1.0,1.0,50.0,4.0,,5.0,2.0,7.0,1.0,,11.0,0.221494744672872,46.0,79.0,ftf_web_papi
239024,2,2,2,2.0,2.0,0.0,7.0,7.0,7.0,,7.0,2.0,1.0,1.0,0.0,6.0,,4.0,4.0,7.0,3.0,68.0,9.0,0.498926857639991,46.0,80.0,ftf_web_papi
239047,2,1,2,2.0,,,,4.0,4.0,,4.0,,1.0,,,1.0,,,1.0,6.0,1.0,64.0,10.0,,,,no_design
239071,2,2,2,,2.0,50.0,4.0,7.0,1.0,,1.0,4.0,,1.0,50.0,,4.0,5.0,2.0,4.0,,,14.0,0.379659200913844,410.0,33.0,ftf_web_papi
239077,2,2,2,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,1.0,1.0,2.0,0.0,6.0,7.0,5.0,4.0,7.0,1.0,68.0,9.0,0.61288685111672,411.0,33.0,ftf_web_papi
239089,2,2,2,2.0,1.0,70.0,1.0,4.0,2.0,,2.0,1.0,1.0,1.0,85.0,1.0,1.0,3.0,1.0,1.0,1.0,28.0,9.0,0.621655181786046,412.0,33.0,ftf_web_papi
239113,2,2,2,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,5.0,1.0,2.0,0.0,6.0,4.0,5.0,2.0,5.0,1.0,55.0,10.0,0.675036218859331,413.0,33.0,ftf_web_papi
239119,2,2,2,2.0,2.0,50.0,7.0,7.0,1.0,,1.0,4.0,1.0,1.0,50.0,4.0,4.0,5.0,2.0,5.0,3.0,53.0,9.0,2.59722601947187,414.0,33.0,ftf_web_papi
239125,2,2,2,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,2.0,1.0,1.0,50.0,2.0,4.0,5.0,1.0,5.0,1.0,55.0,10.0,0.965719977847827,415.0,33.0,ftf_web_papi
239143,3,2,2,,,0.0,,,,1.0,1.0,,,,20.0,,,,,5.0,1.0,70.0,,2.03366552415119,416.0,33.0,ftf_web_papi
239166,2,2,2,2.0,2.0,50.0,4.0,6.0,4.0,,4.0,3.0,1.0,2.0,50.0,2.0,3.0,4.0,2.0,6.0,1.0,47.0,11.0,0.896503241885799,417.0,33.0,ftf_web_papi
239172,2,2,2,2.0,2.0,30.0,7.0,7.0,1.0,,1.0,4.0,1.0,1.0,30.0,6.0,7.0,3.0,2.0,5.0,1.0,48.0,11.0,0.261361460173495,418.0,33.0,ftf_web_papi
239255,2,2,2,2.0,2.0,15.0,4.0,7.0,1.0,,1.0,1.0,1.0,2.0,50.0,2.0,1.0,2.0,1.0,1.0,1.0,47.0,9.0,0.475015471511642,14.0,48.0,ftf_web_papi
239275,2,1,2,2.0,,,,4.0,1.0,,1.0,,1.0,,,2.0,,,1.0,3.0,3.0,21.0,10.0,,,,no_design
239305,2,1,2,2.0,,,,4.0,4.0,,4.0,,1.0,,,1.0,1.0,,1.0,1.0,3.0,58.0,9.0,,,,no_design
239334,2,2,2,2.0,2.0,80.0,4.0,1.0,4.0,,4.0,1.0,1.0,1.0,95.0,1.0,1.0,5.0,1.0,1.0,1.0,67.0,9.0,0.572586739806952,46.0,59.0,ftf_web_papi
239340,2,2,2,2.0,1.0,90.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,90.0,1.0,,5.0,1.0,1.0,1.0,46.0,13.0,0.594450261590844,46.0,60.0,ftf_web_papi
239352,2,2,2,2.0,2.0,85.0,1.0,1.0,4.0,,4.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,3.0,1.0,49.0,11.0,1.14041695188077,45.0,61.0,ftf_web_papi
239364,2,2,2,2.0,1.0,50.0,4.0,1.0,4.0,,4.0,2.0,1.0,1.0,100.0,2.0,2.0,5.0,2.0,1.0,6.0,62.0,13.0,0.640158640390793,46.0,62.0,ftf_web_papi
239375,2,2,2,2.0,2.0,0.0,4.0,7.0,1.0,,1.0,5.0,1.0,1.0,50.0,2.0,,5.0,2.0,5.0,1.0,41.0,12.0,0.394041252135342,47.0,63.0,ftf_web_papi
239393,2,2,2,2.0,2.0,25.0,1.0,5.0,1.0,,1.0,5.0,1.0,1.0,100.0,1.0,1.0,5.0,2.0,7.0,1.0,30.0,10.0,0.700138515888179,46.0,64.0,ftf_web_papi
239405,2,1,2,2.0,,,,6.0,1.0,,1.0,,1.0,,,2.0,,,1.0,7.0,1.0,,14.0,,,,no_design
239411,3,2,2,,,0.0,,,,1.0,1.0,,,,0.0,,,,,6.0,1.0,72.0,,1.02941565634256,45.0,65.0,ftf_web_papi
239417,2,2,2,2.0,1.0,50.0,4.0,7.0,1.0,,1.0,5.0,1.0,2.0,50.0,2.0,,5.0,2.0,7.0,1.0,31.0,9.0,1.12913177800536,46.0,65.0,ftf_web_papi
239423,3,2,2,,,10.0,,,,1.0,1.0,,,,50.0,,,,,7.0,1.0,24.0,,0.829198476060359,46.0,66.0,ftf_web_papi
239429,2,1,2,2.0,,,,7.0,1.0,,1.0,,1.0,,,1.0,,,2.0,5.0,1.0,35.0,10.0,,,,no_design
239454,2,2,2,2.0,2.0,80.0,4.0,1.0,4.0,,4.0,1.0,1.0,1.0,80.0,1.0,1.0,2.0,1.0,3.0,1.0,,14.0,0.343637767130517,48.0,72.0,ftf_web_papi
239460,2,2,2,2.0,1.0,80.0,1.0,4.0,2.0,,2.0,2.0,1.0,1.0,100.0,2.0,4.0,3.0,1.0,1.0,1.0,62.0,12.0,0.998480192442286,49.0,73.0,ftf_web_papi
239472,2,1,2,2.0,,,,7.0,2.0,,2.0,,1.0,,,1.0,1.0,,1.0,5.0,3.0,35.0,10.0,,,,no_design
239478,2,1,2,2.0,,,,5.0,4.0,,4.0,,1.0,,,2.0,,,3.0,5.0,1.0,55.0,13.0,,,,no_design
239489,2,2,2,2.0,2.0,90.0,1.0,1.0,4.0,,4.0,1.0,1.0,2.0,100.0,1.0,1.0,2.0,1.0,2.0,1.0,57.0,14.0,0.322380737337227,47.0,76.0,ftf_web_papi
239495,3,1,2,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,no_design
239513,3,2,2,,,60.0,,,,2.0,2.0,,,,60.0,,,,,6.0,1.0,59.0,,0.36283487190677,48.0,78.0,ftf_web_papi
239519,2,2,2,2.0,2.0,30.0,4.0,6.0,1.0,,1.0,4.0,1.0,1.0,75.0,1.0,,4.0,1.0,5.0,1.0,35.0,13.0,0.57278911832513,47.0,79.0,ftf_web_papi
239542,2,2,2,2.0,2.0,50.0,4.0,6.0,1.0,,1.0,2.0,1.0,1.0,70.0,6.0,2.0,5.0,1.0,5.0,1.0,,15.0,0.19218061953898,47.0,80.0,ftf_web_papi
239548,2,1,2,2.0,,,,7.0,7.0,,7.0,,1.0,,,6.0,,,,5.0,1.0,,10.0,,,,no_design
239554,3,2,2,,,50.0,,,,7.0,7.0,,,,70.0,,,,,5.0,1.0,79.0,,0.0972910653109445,47.0,81.0,ftf_web_papi
239582,2,2,2,2.0,2.0,50.0,4.0,7.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,,3.0,1.0,4.0,5.0,25.0,10.0,0.315810802559732,419.0,33.0,ftf_web_papi
239593,2,2,2,2.0,2.0,85.0,2.0,4.0,3.0,,3.0,5.0,1.0,1.0,100.0,3.0,,3.0,4.0,6.0,4.0,53.0,14.0,0.410853381256384,420.0,33.0,ftf_web_papi
239634,2,2,2,2.0,2.0,50.0,4.0,1.0,1.0,,1.0,2.0,1.0,2.0,50.0,1.0,1.0,4.0,1.0,3.0,1.0,66.0,13.0,0.282034961129142,421.0,33.0,ftf_web_papi
239646,2,1,2,2.0,,,,1.0,7.0,,7.0,,1.0,,,1.0,,,1.0,3.0,1.0,24.0,10.0,,,,no_design
239669,3,2,2,,,0.0,,,,1.0,1.0,,,,15.0,,,,,7.0,1.0,20.0,,0.681090553839721,423.0,33.0,ftf_web_papi
239675,2,2,2,2.0,1.0,0.0,4.0,4.0,2.0,,2.0,4.0,1.0,1.0,0.0,1.0,,5.0,1.0,4.0,1.0,28.0,9.0,0.290051775979617,424.0,33.0,ftf_web_papi
239693,3,2,2,,,50.0,,,,3.0,3.0,,,,50.0,,,,,3.0,1.0,,,0.115212698039867,425.0,33.0,ftf_web_papi
239754,2,2,2,2.0,2.0,30.0,7.0,7.0,1.0,,1.0,4.0,1.0,2.0,30.0,6.0,,5.0,2.0,7.0,1.0,53.0,11.0,1.17206066967288,15.0,39.0,ftf_web_papi
239771,2,2,2,2.0,1.0,100.0,4.0,4.0,4.0,,4.0,2.0,1.0,1.0,90.0,2.0,4.0,3.0,1.0,7.0,1.0,76.0,10.0,0.255318260450085,13.0,43.0,ftf_web_papi
239777,2,2,2,2.0,2.0,60.0,2.0,3.0,2.0,,2.0,3.0,1.0,1.0,60.0,1.0,,3.0,1.0,6.0,1.0,45.0,13.0,0.504921911491052,14.0,43.0,ftf_web_papi
239794,2,2,2,2.0,1.0,50.0,4.0,4.0,2.0,,2.0,2.0,1.0,1.0,50.0,1.0,1.0,2.0,1.0,3.0,1.0,30.0,13.0,0.71443231810723,14.0,47.0,ftf_web_papi
239823,2,2,2,2.0,2.0,60.0,4.0,2.0,4.0,,4.0,2.0,1.0,2.0,60.0,2.0,2.0,3.0,1.0,1.0,1.0,59.0,9.0,0.331429558444412,48.0,53.0,ftf_web_papi
239840,2,2,2,2.0,2.0,35.0,4.0,1.0,4.0,,4.0,2.0,1.0,1.0,50.0,1.0,,5.0,1.0,6.0,6.0,21.0,9.0,3.86567733330296,48.0,55.0,ftf_web_papi
239870,2,2,2,2.0,2.0,100.0,1.0,1.0,4.0,,4.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,2.0,3.0,32.0,13.0,0.167397098771663,47.0,58.0,ftf_web_papi
239876,2,2,2,2.0,2.0,75.0,2.0,1.0,7.0,,7.0,1.0,1.0,1.0,100.0,1.0,1.0,3.0,1.0,2.0,1.0,32.0,13.0,0.419800936069998,47.0,59.0,ftf_web_papi
239899,2,2,2,2.0,2.0,70.0,4.0,4.0,4.0,,4.0,2.0,1.0,2.0,70.0,2.0,,3.0,1.0,3.0,1.0,65.0,11.0,0.34656136632856,47.0,60.0,ftf_web_papi
239905,2,2,2,2.0,2.0,0.0,4.0,6.0,5.0,,5.0,5.0,3.0,2.0,15.0,4.0,,2.0,3.0,4.0,4.0,59.0,15.0,0.0613254630710223,46.0,61.0,ftf_web_papi
239911,2,1,2,2.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,40.0,12.0,,,,no_design
239917,3,2,2,,,15.0,,,,1.0,1.0,,,,60.0,,,,,6.0,1.0,53.0,,0.993069599340911,47.0,62.0,ftf_web_papi
239952,2,1,2,2.0,,,,7.0,7.0,,7.0,,1.0,,,1.0,,,1.0,5.0,3.0,36.0,14.0,,,,no_design
239976,2,2,2,2.0,2.0,60.0,4.0,5.0,1.0,,1.0,1.0,1.0,1.0,65.0,1.0,1.0,5.0,1.0,5.0,1.0,67.0,10.0,0.561876025336477,47.0,65.0,ftf_web_papi
239988,2,2,2,2.0,2.0,75.0,4.0,4.0,4.0,,4.0,3.0,1.0,1.0,75.0,2.0,1.0,3.0,1.0,6.0,1.0,52.0,9.0,1.47650399902039,47.0,66.0,ftf_web_papi
240006,2,2,2,2.0,1.0,100.0,1.0,1.0,7.0,,7.0,1.0,3.0,1.0,100.0,1.0,,3.0,1.0,1.0,1.0,33.0,14.0,0.369322724050543,48.0,69.0,ftf_web_papi
240012,2,2,2,2.0,2.0,60.0,4.0,4.0,4.0,,4.0,1.0,1.0,1.0,85.0,1.0,1.0,2.0,1.0,3.0,1.0,78.0,10.0,0.380156182105037,49.0,69.0,ftf_web_papi
240018,2,2,2,2.0,1.0,40.0,6.0,7.0,1.0,,1.0,4.0,1.0,1.0,50.0,1.0,2.0,5.0,1.0,5.0,1.0,50.0,9.0,1.38019154749419,49.0,70.0,ftf_web_papi
240023,2,2,2,2.0,2.0,60.0,1.0,2.0,4.0,,4.0,3.0,1.0,1.0,50.0,2.0,,3.0,2.0,6.0,1.0,80.0,10.0,0.219366037407198,49.0,71.0,ftf_web_papi
240041,2,2,2,2.0,2.0,95.0,1.0,4.0,4.0,,4.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,12.0,0.236143730862531,49.0,72.0,ftf_web_papi
240047,2,2,2,2.0,2.0,100.0,4.0,4.0,2.0,,2.0,1.0,1.0,1.0,100.0,1.0,,4.0,1.0,1.0,1.0,70.0,13.0,0.664568381347867,47.0,74.0,ftf_web_papi
240053,2,2,2,2.0,2.0,90.0,4.0,2.0,4.0,,4.0,3.0,1.0,1.0,80.0,1.0,1.0,3.0,1.0,1.0,1.0,62.0,10.0,0.549690091569227,48.0,74.0,ftf_web_papi
240059,2,2,2,2.0,1.0,100.0,2.0,1.0,4.0,,4.0,1.0,1.0,1.0,100.0,1.0,,2.0,1.0,,1.0,33.0,15.0,0.376552511217104,49.0,74.0,ftf_web_papi
240065,2,2,2,2.0,2.0,20.0,4.0,4.0,2.0,,2.0,3.0,1.0,2.0,75.0,1.0,1.0,5.0,1.0,2.0,1.0,35.0,14.0,0.439501406921165,48.0,75.0,ftf_web_papi
240071,3,2,2,,,15.0,,,,1.0,1.0,,,,30.0,,,,,4.0,6.0,73.0,,0.39932627676033,49.0,75.0,ftf_web_papi
240089,2,2,2,2.0,2.0,10.0,4.0,7.0,1.0,,1.0,5.0,1.0,1.0,50.0,3.0,,5.0,3.0,6.0,1.0,30.0,14.0,0.543149426281363,49.0,76.0,ftf_web_papi
240106,2,2,2,2.0,1.0,40.0,4.0,7.0,1.0,,1.0,3.0,1.0,1.0,70.0,3.0,,5.0,2.0,7.0,1.0,40.0,13.0,0.252867853762566,49.0,77.0,ftf_web_papi
240112,2,2,2,2.0,2.0,50.0,4.0,4.0,2.0,,2.0,2.0,1.0,2.0,50.0,1.0,2.0,3.0,4.0,1.0,1.0,46.0,13.0,0.368432550861531,49.0,78.0,ftf_web_papi
240136,2,2,2,2.0,2.0,50.0,7.0,7.0,5.0,,5.0,4.0,1.0,1.0,50.0,5.0,,5.0,4.0,7.0,1.0,70.0,10.0,0.974938887773545,48.0,79.0,ftf_web_papi
240154,2,1,2,2.0,,,,7.0,1.0,,1.0,,1.0,,,6.0,4.0,,1.0,7.0,1.0,64.0,9.0,,,,no_design
240165,2,1,2,2.0,,,,7.0,1.0,,1.0,,1.0,,,1.0,,,1.0,7.0,1.0,50.0,8.0,,,,no_design
240183,2,2,2,2.0,2.0,50.0,4.0,4.0,2.0,,2.0,3.0,1.0,1.0,60.0,2.0,,3.0,1.0,5.0,1.0,75.0,10.0,0.474058721680361,48.0,81.0,ftf_web_papi
240189,2,2,2,2.0,1.0,100.0,4.0,4.0,1.0,,1.0,3.0,1.0,1.0,100.0,3.0,,5.0,1.0,6.0,1.0,41.0,13.0,0.21712626988843,49.0,81.0,ftf_web_papi
311028,1,2,3,2.0,2.0,50.0,4.0,7.0,1.0,,1.0,2.0,1.0,1.0,50.0,1.0,1.0,3.0,1.0,7.0,1.0,73.0,10.0,1.18212872386758,1.0,19.0,ftf_web_papi
311096,1,2,3,2.0,1.0,70.0,2.0,2.0,7.0,,7.0,2.0,1.0,1.0,70.0,1.0,1.0,,2.0,3.0,1.0,50.0,95.0,0.461319415589009,1.0,7.0,ftf_web_papi
311298,1,2,3,2.0,2.0,50.0,1.0,,4.0,,4.0,2.0,1.0,1.0,100.0,1.0,,3.0,1.0,3.0,1.0,74.0,13.0,3.53302894884488,2.0,24.0,ftf_web_papi
311324,4,2,3,,2.0,50.0,4.0,7.0,1.0,,1.0,2.0,,1.0,75.0,2.0,,2.0,1.0,4.0,1.0,,14.0,0.499033179662701,1.0,22.0,ftf_web_papi
311484,1,2,3,2.0,2.0,50.0,4.0,6.0,1.0,,1.0,2.0,1.0,1.0,50.0,2.0,,3.0,1.0,6.0,,80.0,10.0,4.99999998816488,2.0,2.0,ftf_web_papi
311520,1,2,3,2.0,,50.0,7.0,4.0,4.0,,4.0,5.0,1.0,,100.0,,5.0,3.0,1.0,,2.0,35.0,9.0,1.11786332303155,2.0,12.0,ftf_web_papi
311578,1,2,3,2.0,2.0,50.0,7.0,7.0,1.0,,1.0,2.0,2.0,1.0,50.0,1.0,,3.0,1.0,7.0,1.0,59.0,14.0,0.0784129319120564,1.0,21.0,ftf_web_papi
311596,1,2,3,2.0,2.0,70.0,4.0,1.0,1.0,,1.0,4.0,1.0,2.0,85.0,4.0,5.0,1.0,1.0,1.0,2.0,66.0,9.0,0.616727901438668,1.0,25.0,ftf_web_papi
311721,1,2,3,2.0,2.0,50.0,4.0,5.0,7.0,,7.0,2.0,1.0,2.0,50.0,1.0,1.0,4.0,1.0,6.0,3.0,25.0,13.0,0.492895442838318,2.0,3.0,ftf_web_papi
311929,1,1,3,2.0,,,,5.0,7.0,,7.0,,1.0,,,3.0,,,3.0,7.0,1.0,80.0,9.0,,,,no_design
311934,1,2,3,2.0,2.0,40.0,6.0,7.0,7.0,,7.0,2.0,1.0,2.0,40.0,,2.0,4.0,1.0,2.0,1.0,79.0,12.0,0.329544153103578,1.0,26.0,ftf_web_papi
312076,1,2,3,2.0,,0.0,6.0,7.0,1.0,,1.0,,1.0,,50.0,5.0,,5.0,4.0,5.0,1.0,34.0,11.0,2.42147137179864,1.0,25.0,ftf_web_papi
312182,1,2,3,2.0,1.0,50.0,4.0,7.0,7.0,,7.0,2.0,1.0,1.0,70.0,3.0,,3.0,2.0,2.0,1.0,73.0,9.0,0.787499566081061,2.0,25.0,ftf_web_papi
312192,1,1,3,2.0,,,,1.0,4.0,,4.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,76.0,13.0,,,,no_design
312312,1,2,3,2.0,2.0,50.0,1.0,4.0,1.0,,1.0,3.0,1.0,1.0,50.0,1.0,1.0,3.0,1.0,6.0,1.0,32.0,12.0,0.927739945343086,2.0,28.0,ftf_web_papi
312325,1,2,3,2.0,2.0,50.0,2.0,1.0,4.0,,4.0,2.0,1.0,1.0,50.0,1.0,1.0,4.0,1.0,1.0,1.0,27.0,14.0,3.39444802226304,1.0,28.0,ftf_web_papi
312343,4,1,3,2.0,,,,1.0,5.0,,5.0,,1.0,,,1.0,1.0,,1.0,2.0,1.0,47.0,14.0,,,,no_design
312443,1,2,3,2.0,2.0,70.0,3.0,7.0,1.0,,1.0,4.0,1.0,1.0,70.0,2.0,,5.0,1.0,6.0,1.0,28.0,13.0,0.630457584267122,2.0,28.0,ftf_web_papi
312445,1,2,3,2.0,2.0,15.0,7.0,7.0,1.0,,1.0,1.0,1.0,1.0,85.0,1.0,1.0,5.0,1.0,6.0,1.0,61.0,9.0,1.29643698349401,1.0,19.0,ftf_web_papi
312685,4,2,3,2.0,2.0,45.0,2.0,4.0,3.0,,3.0,2.0,1.0,1.0,60.0,1.0,1.0,5.0,1.0,4.0,1.0,29.0,12.0,0.744422994660955,1.0,17.0,ftf_web_papi
313016,1,2,3,2.0,2.0,50.0,4.0,1.0,4.0,,4.0,1.0,1.0,1.0,50.0,1.0,4.0,2.0,3.0,7.0,2.0,68.0,8.0,3.26685111742571,1.0,29.0,ftf_web_papi
313020,1,2,3,2.0,2.0,50.0,3.0,4.0,5.0,,5.0,3.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,1.0,1.0,49.0,13.0,0.804493051352661,2.0,5.0,ftf_web_papi
313118,4,2,3,2.0,2.0,60.0,3.0,3.0,4.0,,4.0,4.0,1.0,1.0,85.0,1.0,,3.0,1.0,6.0,1.0,33.0,14.0,1.40417142193926,1.0,20.0,ftf_web_papi
313244,1,2,3,2.0,1.0,50.0,1.0,1.0,5.0,,5.0,1.0,3.0,1.0,50.0,1.0,,2.0,1.0,4.0,3.0,36.0,9.0,0.306254439712726,1.0,14.0,ftf_web_papi
313332,1,2,3,2.0,2.0,70.0,4.0,4.0,4.0,,4.0,5.0,1.0,2.0,85.0,1.0,5.0,1.0,4.0,1.0,6.0,39.0,9.0,0.437136453852109,1.0,3.0,ftf_web_papi
313490,1,2,3,2.0,2.0,50.0,7.0,7.0,4.0,,4.0,2.0,1.0,2.0,50.0,5.0,,4.0,4.0,3.0,3.0,80.0,9.0,0.346765541388574,2.0,25.0,ftf_web_papi
313693,1,2,3,2.0,2.0,85.0,1.0,1.0,7.0,,7.0,2.0,1.0,1.0,100.0,1.0,,2.0,1.0,1.0,1.0,78.0,11.0,0.286000497542123,2.0,32.0,ftf_web_papi
313830,1,2,3,2.0,1.0,50.0,7.0,3.0,4.0,,4.0,1.0,1.0,1.0,50.0,2.0,,3.0,1.0,1.0,2.0,75.0,9.0,1.51405828654066,2.0,7.0,ftf_web_papi
314001,1,2,3,2.0,2.0,0.0,4.0,7.0,1.0,,1.0,4.0,1.0,2.0,50.0,4.0,5.0,5.0,3.0,5.0,1.0,31.0,8.0,4.99999998816488,1.0,20.0,ftf_web_papi
314024,1,2,3,2.0,2.0,50.0,4.0,4.0,3.0,,3.0,1.0,1.0,2.0,50.0,2.0,1.0,3.0,1.0,3.0,2.0,54.0,16.0,4.99999998816488,2.0,15.0,ftf_web_papi
314093,1,2,3,1.0,2.0,70.0,3.0,1.0,6.0,,6.0,3.0,4.0,1.0,70.0,1.0,1.0,2.0,1.0,3.0,1.0,25.0,13.0,4.99999998816488,2.0,3.0,ftf_web_papi
314129,1,1,3,2.0,,,,4.0,4.0,,4.0,,1.0,,,2.0,2.0,,4.0,2.0,3.0,25.0,95.0,,,,no_design
314130,4,2,3,2.0,1.0,70.0,2.0,1.0,4.0,,4.0,1.0,1.0,1.0,55.0,3.0,3.0,5.0,1.0,3.0,1.0,58.0,14.0,2.14116657761552,1.0,11.0,ftf_web_papi
314131,1,2,3,2.0,2.0,50.0,1.0,2.0,4.0,,4.0,2.0,1.0,1.0,80.0,1.0,,3.0,1.0,3.0,1.0,40.0,15.0,0.832534784244135,2.0,7.0,ftf_web_papi
314172,1,2,3,2.0,2.0,50.0,7.0,7.0,7.0,,7.0,2.0,1.0,2.0,50.0,1.0,4.0,5.0,1.0,7.0,1.0,79.0,12.0,0.484315752234884,1.0,18.0,ftf_web_papi
314324,1,2,3,2.0,2.0,50.0,4.0,7.0,4.0,,4.0,2.0,1.0,1.0,50.0,2.0,,3.0,1.0,1.0,1.0,77.0,14.0,1.0531516430947,1.0,7.0,ftf_web_papi
314336,1,2,3,2.0,2.0,25.0,7.0,7.0,1.0,,1.0,4.0,1.0,1.0,50.0,6.0,,4.0,,7.0,1.0,64.0,10.0,1.37636798249803,2.0,27.0,ftf_web_papi
314425,1,2,3,2.0,2.0,50.0,4.0,7.0,7.0,,7.0,5.0,1.0,2.0,50.0,2.0,,3.0,2.0,5.0,1.0,80.0,15.0,1.77860602820165,1.0,12.0,ftf_web_papi
314703,1,2,3,2.0,2.0,0.0,7.0,7.0,1.0,,1.0,2.0,1.0,2.0,0.0,6.0,7.0,5.0,4.0,5.0,3.0,43.0,9.0,2.44585007446559,2.0,27.0,ftf_web_papi
314803,1,2,3,2.0,2.0,30.0,4.0,7.0,1.0,,1.0,2.0,1.0,1.0,50.0,1.0,1.0,5.0,1.0,5.0,1.0,35.0,9.0,3.16326219612154,1.0,18.0,ftf_web_papi
